-0.09399051	-0.013113356	-0.0009771629	-0.022882903	-0.046705753	0.0122457035	-0.07978759	0.03524158	0.027061887	-0.030052783	-0.036772586	0.0064083748	-0.0147814555	0.08904791	0.0224588	-0.0040320163
-0.09159117	-0.0062030326	-0.011471041	0.03731522	-0.041594144	0.043048143	-0.038030185	0.04302306	-0.023800634	-0.04391722	-0.037151925	-0.016547456	-0.022997282	0.04189685	0.015642995	0.042397916
-0.08955495	0.066620745	0.019203274	0.058533546	-0.07854406	-0.02899625	0.0029165435	0.009204136	-0.05454405	-0.090793334	-0.090514936	-0.018834399	0.0548772	0.05572295	0.020475725	-0.013592064
-0.107297175	0.01867592	0.027025072	0.007316971	-0.040133752	0.047950547	-0.062205147	0.067979224	-0.018318329	-0.07036635	0.0023594338	0.0005587493	-0.016105209	0.041516103	0.050499603	0.040065467
-0.08705141	0.023515804	-0.002399287	0.06431131	-0.06355935	-0.0075752437	-0.06277047	0.0017717951	-0.04240765	-0.022473132	-0.017387839	0.011195214	0.010093494	0.024041701	-0.045657687	0.083296
-0.08950734	0.037608646	0.008042816	0.04832979	-0.024544835	0.102059096	-0.0428873	-0.03719692	0.05966071	0.041240245	-0.055800606	0.024113724	-0.03694123	-0.01800901	0.029954633	0.03253186
-0.053795647	0.009821513	0.037263002	0.1101599	-0.06563628	0.017633151	-0.082872696	0.03650723	-0.0008674708	-0.10500693	-0.07089661	-0.0028492096	-0.036339857	0.09557606	0.04430013	0.035594888
-0.07090893	0.016209386	0.0102493875	0.014793875	-0.02199758	-0.027959123	-0.06779045	0.081322365	-0.011019947	-0.023219548	-0.042786777	-0.010218226	-0.031589992	0.07280906	-0.027956698	0.06320553
-0.11053891	-0.013521235	0.08386513	-0.06484467	-0.04732702	0.0100718755	-0.03655975	0.052437797	-0.071641155	0.010554201	-0.06804597	-0.012690375	-0.052091487	0.08920555	0.046861354	0.022352807
0.0151329525	-0.005348837	0.042434864	0.0027586364	-0.06769377	0.036308706	0.0402878	0.027725268	-0.073472686	-0.060333792	-0.039756514	-0.07128618	0.040031627	0.06357223	0.0057161846	0.013754559
-0.08830393	-0.06607412	0.053020835	0.024454014	-0.003791673	0.035833	-0.055038065	-0.016278235	0.018654332	0.012872891	-0.013477816	0.025136424	0.027488863	0.011522388	0.004269183	0.0084867
-0.12381643	-0.047256432	0.0032090847	0.03181593	-0.108779535	0.13509712	-0.030705554	0.069622315	0.026670663	-0.04260947	-0.036831923	0.0068109846	-0.096787065	-0.0044991393	-0.037621167	-0.039926644
-0.035444517	0.05011201	0.015760312	0.04107504	-0.015407843	-0.0170298	0.045914315	0.06337584	0.016204488	0.009614742	-0.068688385	0.0033853876	0.0034876575	0.009545574	-0.027122285	0.017042575
0.024871044	0.060323223	0.011016571	-0.019270169	-0.045392133	-0.06398896	-0.03957743	0.072360806	-0.004836165	0.021730745	0.03676571	-0.02595475	-0.057076328	0.02439755	-0.06705693	-0.046562094
-0.21676753	0.05300557	-0.033632096	-0.043768577	0.02618335	0.04448489	0.021066587	0.08827869	-0.10430617	-0.0493721	-0.006375241	0.049853995	-0.033590417	-0.030267807	0.018809147	0.024066366
-0.04376427	-0.035649296	0.04672104	0.07945908	-0.14281432	0.007612693	-0.043273643	0.0019277901	-0.004430464	-0.0020145942	-0.05108697	0.061454795	-0.066526316	0.03234742	0.015637914	-0.061617754
0.0055647977	-0.00602229	0.08711282	0.008806323	0.04031393	0.026172591	-0.103590295	0.11388416	0.06264385	-0.07709015	-0.06598272	0.018061081	-0.034925155	-0.0063655335	0.023313716	0.018487245
-0.14853278	-0.01705341	0.017636575	0.019660678	-0.10136375	0.0055377944	0.0030374257	0.05051438	0.064462334	-0.08738386	0.011864594	0.01224003	-0.009371304	0.003895492	0.06285309	-0.01887488
-0.025409352	0.021538764	-0.010340796	0.07006457	0.015483063	-0.037892226	-0.0026410671	-0.000584673	-0.013010306	0.023232719	0.034370586	-0.00013540832	0.0056158286	0.03466739	0.0048488155	0.10063782
-0.11564939	-0.0030720534	0.07286028	0.05283973	-0.055092413	0.01994029	-0.03947141	0.11152661	-0.035612445	-0.011257887	0.032569185	-0.09495183	-0.0012103855	-0.052948218	0.028336072	-0.039910786
-0.007219328	0.038193904	0.069257885	0.005446349	-0.06822537	0.016985225	0.0008282365	0.013916996	-0.028793348	0.027488561	-0.025312474	0.063054994	-0.100523986	0.019939179	0.003341471	-0.016297493
-0.11598076	0.065022156	0.0093134185	-0.0072682886	0.05018615	-0.028795049	-0.08307881	0.07591604	-0.022324542	-0.033531573	0.018736374	0.018602127	-0.033832673	0.09148118	0.05499485	-0.030445347
-0.105251536	0.024679065	-0.049382236	0.03240284	0.043960188	0.10850271	-0.02686923	-0.002369862	-0.10382165	-0.08338305	-0.055735562	-0.091351174	0.076299906	-0.054795004	-0.032084674	0.05100412
-0.1068917	0.040344633	-0.044223737	0.007254599	-0.09934306	-0.07739217	-0.048509944	-0.028475165	0.04984388	8.847049e-05	0.0059340433	0.029739019	-0.06785651	0.031840134	0.032013215	-0.021372832
-0.07525641	-0.008967365	0.11111369	0.012842743	0.006984137	0.019654807	-0.08331016	-0.02803308	0.017913418	0.060533747	0.048955176	-0.04186523	-0.050435208	0.050128207	0.0047017033	-0.031342696
-0.018794017	-0.010189878	-0.050035957	-0.013331661	0.07076948	-0.05230204	-0.04945387	0.059035853	-0.008384079	0.02938442	-0.016841538	-0.010240722	0.028370107	0.077387355	0.055918913	0.003200307
-0.14208968	-0.010656764	0.040232163	0.01268878	0.018402558	-0.033244774	-0.03928406	-0.09200531	-0.01036862	-0.016306385	-0.07627976	0.039462045	-0.008150823	0.011093474	-0.014936293	-0.026272435
0.006751661	-0.037327077	0.017519811	0.022097642	-0.015350146	0.066384554	-0.1108344	-0.047476247	0.06434005	0.031639565	-0.010410037	0.06250918	-0.04675537	0.051561274	0.051218186	-0.069830105
-0.039525397	-0.027610084	-0.0659042	-0.10847577	-0.060134087	0.017535722	-0.1155834	7.467526e-05	0.026344331	0.0051236115	0.0151112685	-0.030533593	0.018803393	0.032953065	0.040008802	0.10633459
0.0055875555	0.0088969795	0.015189036	-0.012605815	-0.05605482	0.035962567	0.018249761	-0.0016699781	0.04802957	-0.12645847	0.009292536	-0.005198102	0.0005687676	0.024473237	0.017925698	0.033007655
-0.14437254	0.053368106	0.12572291	-0.023005007	-0.022584256	0.0007290302	-0.008978764	0.07036993	-0.024909778	-0.07174448	-0.041342944	0.03960558	-0.10217347	0.045216266	-0.024857314	-0.027335899
-0.02401122	0.11241097	0.08063957	-0.0152385	-0.011678116	-0.099777676	0.008286507	0.05987735	0.007968999	-0.08225189	-0.020739455	0.024369916	-0.08052814	-0.02559555	-0.058210712	0.008475975
0.052746005	0.004880485	0.0025654624	-0.027968615	0.04211181	-0.014145722	-0.13180299	0.02322172	0.062496837	-0.048211917	-0.048291203	0.024264734	0.02504449	0.07877035	0.05566358	0.06451879
-0.059829038	0.08003787	-0.05385154	-0.031962674	0.020092772	-0.13575548	0.0125612905	0.041688345	0.063619465	0.018634778	-0.03126905	-0.071655594	0.03586653	0.020153804	-0.03294363	0.03861275
-0.009929762	-0.064718604	-0.042864073	0.072182246	-0.057784934	-0.088239886	-0.0542695	0.06144889	-0.015968302	0.003800924	-0.00665505	-0.033968326	-0.100675076	0.06787421	0.044925645	0.011671664
-0.18872967	0.06620856	0.074247055	-0.0023019754	0.028745608	-0.0034700204	0.0070143756	-0.05287777	-0.021613674	-0.0016839505	-0.10953512	0.027654832	-0.016372928	-0.04644879	-0.05160424	-0.06483197
-0.00759168	-0.06254005	0.0055266363	-0.029958412	-0.008883164	0.049389947	-0.048246007	0.10425958	0.07390903	-0.07630502	0.007809512	-0.035198305	0.06966061	-0.051556006	0.016100504	0.055462465
0.035391062	0.018718764	-0.049888268	0.0624093	-0.09703266	-0.04635944	-0.049149994	0.031303003	-0.11105729	0.0018596875	-0.053539433	-0.08470339	-0.007820979	-0.0074241143	0.08037482	0.031981487
0.056301914	0.020582417	0.022835452	0.018727288	-0.06507546	0.02332501	-0.105448514	0.018059088	-0.032280706	-0.05608155	0.009660316	0.09208987	0.0004163124	-0.06319392	-0.013071259	-0.060360767
-0.08959502	-0.07945274	-0.033311374	0.035969272	-0.06902685	-0.0002543097	-0.022186402	0.06786978	-0.07991565	0.053299896	0.04629619	-0.013411921	0.017271433	-0.077511065	-0.0057817535	-0.019051364
0.01352786	-0.10066052	0.08630058	-0.011002081	-0.0826857	0.061427116	-0.0004987955	-0.039936498	0.06147722	-0.093650445	0.05227332	0.05559306	-0.05456631	0.13235462	0.00769233	-0.0672208
0.04571179	0.15200986	-0.0910199	0.04434649	0.024126839	0.052575517	-0.014966944	0.12653513	-0.010258166	-0.030791458	0.040635567	-0.053347822	-0.008847591	0.0357088	-0.069704965	-0.020921385
-0.065895036	0.059692428	0.026138391	-0.04732216	-0.09288182	-0.033770695	0.090989	0.031593908	0.10033368	-0.03969587	0.02509714	0.03213692	-0.047518812	0.047808185	-0.076819256	-0.006569304
-0.14656785	0.060817186	0.048230655	0.07096665	0.0006498471	-0.046259973	-0.009687495	-0.124979675	0.055183925	-0.097035766	0.059648205	-0.045796663	-0.07387467	-0.02456497	-0.03671675	-0.07266063
0.021075618	-0.058790565	0.11922918	-0.068666704	0.09688385	-0.047047	0.07316316	0.11198357	0.08925428	-0.08213315	0.008371959	0.0007217817	-0.04937477	0.033959668	0.008860222	0.06387303
-0.086031996	0.04841324	0.076614745	-0.016208071	-0.08014571	-0.077008456	0.051772177	0.09193037	0.070308186	-0.03775505	-0.0076339226	-0.008347699	-0.08195748	-0.047160063	0.0059703966	0.045264352
-0.012702811	0.085348114	0.010377518	0.028032238	9.459734e-05	0.022201633	-0.029791553	0.026143646	-0.062236413	0.015018292	-0.049653813	-0.020544352	-0.011203106	0.05329207	0.045731436	0.03353083
-0.027759045	-0.00072832586	0.07966123	-0.056382116	0.017606279	0.080030225	-0.013514327	-0.03390052	0.025212955	0.015143773	-0.07732282	-0.028072085	-0.0931539	0.04592801	0.031527106	-0.055152997
-0.018398304	0.100663	0.10987846	0.025388421	-0.070389226	-0.07180826	-0.028275631	-0.02983384	0.02638856	-0.034318894	-0.021812322	0.0497281	0.012264103	0.090049125	-0.05491463	0.09797256
-0.13840368	-0.0023303148	-0.14723596	-0.021034991	0.005206845	-0.11633133	0.0747626	0.14562958	0.03655204	-0.0043433416	-0.03252589	-0.0104824295	-0.025631864	-0.031268064	0.027207917	-0.07211002
0.02207705	-0.014938861	0.036748163	0.04104823	0.057473898	0.03711137	0.0018505087	-0.008261338	-0.051086284	0.048616376	-0.00675498	-0.0049799196	0.046851315	-0.06082798	0.0050789253	-0.05827827
-0.111177474	-0.054265484	0.04651931	-0.0066532684	-0.012658746	-0.0385193	0.01875235	-0.018720554	-0.010441002	-0.05418524	-0.023264932	-0.014776782	0.13718085	-0.006365881	0.044604473	-0.0073361504
-0.11566643	-0.0031090844	-0.027398905	0.039723642	-0.0032811963	0.06934448	-0.079481035	0.005671394	-0.036030266	-0.013545349	-0.009739837	-0.10427219	0.04403352	0.061875235	-0.008483802	0.059109148
-0.028587308	-0.029028542	-0.080161534	0.057595123	-0.003961725	0.055236112	-0.033981536	0.053818047	-0.0873148	-0.09850455	-0.14216083	-0.12108435	-0.0728445	-0.05697015	0.03862589	0.009851873
-0.10921992	0.08899605	0.015327553	-0.0010665148	0.07830403	-0.0063223173	-0.06553711	-0.10475587	0.025482794	-0.034850936	-0.13117717	-0.024763439	0.078890845	-0.04172915	0.06897526	0.068040624
-0.1083075	-0.059053756	-0.044495367	0.025587205	-0.06870452	-0.03754721	-0.036525793	0.06801632	-0.041275095	-0.011812647	-0.11162448	0.025222052	0.038289018	-0.061835147	-0.06858044	0.030673463
-0.048645806	0.036439132	-0.007769042	0.000769607	-0.051853757	-0.006578271	-0.07419676	-0.005318494	-0.038579103	-0.031496532	0.074167214	-0.112705484	0.029829824	0.024196032	-0.021116495	-0.008550262
5.705113e-05	0.015317732	0.07482643	0.020453326	-0.048359677	0.037623923	-0.110591225	-0.10920409	-0.027960235	-0.01293909	-0.032625925	0.100023955	0.020518824	0.11825349	-0.0840305	0.054958347
0.062468477	-0.15787534	0.05889803	0.030342633	0.011717182	-0.06837893	0.1126927	-0.01765557	0.15516266	-0.06342363	0.07548512	0.026530141	-0.19708037	0.11419059	0.03627163	-0.06646212
-0.082120284	0.0371465	0.09140615	-0.020313244	0.011179226	0.0049562035	0.07006033	0.10702466	-0.035832535	-0.025885327	-0.099451415	-0.016119804	0.013911568	-0.043596227	0.097060576	-0.048833184
-0.015496449	0.13101412	0.021073049	0.021383101	-0.08996368	0.06746454	-0.06875529	0.09291749	0.122800365	-0.05484457	0.12961636	0.057996348	-0.15182813	0.028820215	-0.17973718	-0.04389053
-0.058827143	0.07845613	0.052938726	-0.0047489223	-0.11417055	0.06917894	-0.07679552	0.05949349	0.08086754	-0.007077089	0.118475094	0.022544796	-0.050397187	0.019648653	0.021049708	0.047196522
0.06464064	0.05116303	0.02743797	0.050747268	-0.11630763	0.10897045	-0.05221842	0.06737548	-0.07498015	-0.11191092	-0.059126925	-0.12167302	-0.03451076	0.18634637	0.02744051	-0.08450772
-0.09546033	-0.008385613	-0.05138511	-0.070772976	-0.14129749	-0.00665435	-0.11988947	0.0008222625	-0.003924293	0.046698656	0.04709299	0.06771593	-0.018946085	0.03048321	-0.002287219	0.06261478
-0.06926383	0.0011191685	0.034295868	0.0659205	0.0070839287	0.01623653	-0.0061769267	-0.004073145	0.044524208	-0.06843996	0.030412283	-0.018004207	-0.020259717	-0.018617038	-0.01015725	0.022360751
-0.013229619	0.007976751	0.045700397	0.03503528	0.038341787	0.011736966	-0.030599514	0.05440725	-0.042851362	0.029852558	-0.0073584644	-0.08261521	0.028596979	0.061692655	-0.104710296	-0.013089791
-0.023575913	0.044551224	0.1494111	-0.027188364	-0.15350251	0.10328617	-0.061646383	-0.024837552	-0.005733323	-0.054045416	0.03170185	0.09569872	-0.0450357	0.104403876	-0.03733201	-0.090285696
0.13287595	0.018487839	-0.06338336	0.059397724	-0.09958055	0.108679354	0.0128789265	-0.05704398	-0.027675455	-0.04573242	-0.0023526985	0.059925158	0.04858834	-0.023674974	-0.015846651	-0.033065353
0.03290294	-0.012856723	0.00030205547	0.020664088	0.049251962	0.069963165	-0.10993831	0.018267876	0.017506873	-0.015738022	-0.108724736	-0.037510786	-0.012457052	-0.09648723	0.006515542	-0.061369155
-0.05703289	0.16912664	-0.09287015	-0.044675365	0.048089534	0.02280529	-0.18255627	0.00051232066	-0.012236315	-0.06655718	-0.06832842	0.01724939	-0.004392638	-0.049626708	0.083813235	0.05408898
0.08068817	-0.0749693	0.023240283	-0.08278588	-0.032829314	-0.063778155	-0.0075313696	-0.054750092	0.023673754	0.073219724	0.0059676403	-0.04276621	0.011026928	0.16020004	-0.049564436	0.0023804682
-0.053798687	0.024775669	0.012262891	-0.06968002	-0.09357352	-0.060591508	-0.056068763	-0.02573496	0.025023198	0.0022512763	0.10294389	-0.04055663	-0.11737312	0.057699922	0.044809688	-0.02308864
0.0008801878	-0.06461351	-0.047137674	0.10139078	0.0606663	0.006929077	0.018723857	-0.03424273	-0.017981226	0.03499306	-0.007908549	0.036791373	-0.0043949066	-0.019584928	-0.077497184	0.03496978
-0.0062005697	-0.034009185	0.08566379	0.03069442	0.039211083	0.049139902	0.095835455	0.13455097	-0.13500087	-0.07104864	-0.15478767	-0.015045065	0.056504253	-0.062435575	0.027373	0.098821916
-0.0053055338	0.13197325	-0.05019309	-0.023972442	-0.054953583	0.009195279	-0.10489265	0.07034212	-0.0570406	0.0015858848	-0.039970938	-0.07573789	-0.018637763	-0.0624711	0.0012341328	0.04008147
0.038023807	0.030741865	-0.03885933	-0.03619099	0.028208327	0.021292334	0.007943745	0.12484403	-0.071532175	-0.0004883784	0.10047329	-0.022723729	-0.04201992	-0.0049721464	-0.03815118	-0.023218157
-0.05719328	0.043257523	-0.04383917	-0.08722688	-0.10803594	0.03577117	0.026601663	0.024453547	-0.027015883	0.021335	0.043188136	0.007899823	-0.007258329	0.030461598	-0.041115846	0.088147424
0.015990062	0.05650599	-0.09384347	-0.019551517	-0.040904984	-0.07110255	-0.10916327	-0.043944955	-0.028194584	0.028349776	-0.01749197	0.07164224	-0.04665977	0.03611568	-0.044816867	0.038893875
0.047185276	0.02551246	0.012381144	-0.014353161	0.06275708	0.023405623	-0.00036564172	-0.055199232	0.014488586	-0.09495562	-0.059145074	-0.113271326	0.039272394	-0.09215278	-0.09920378	0.01045053
0.049827334	-0.04330865	-0.11402617	-0.153208	-0.20527548	-0.16108806	-0.0507443	0.15049537	0.22658975	0.041539278	0.27582482	0.14663921	-0.2228531	-0.042471923	-0.17328914	0.10888243
-0.040158104	-0.04840076	0.08538998	0.026207363	0.13759138	0.11214567	-0.036352206	0.026387366	-0.03658894	-0.0049568443	-0.038729217	-0.04607838	-0.0138869705	-0.02662777	-0.021053249	0.009729094
-0.12126406	0.03628518	0.044434752	-0.07589722	0.015391655	0.05969535	-0.020424116	0.119154856	0.070402056	-0.083882205	-0.07801557	-0.05284085	0.023111224	-0.0767607	-0.023873398	-0.09010011
-0.09053257	0.05551922	0.007016923	-0.043339252	-0.11322763	-0.060221624	0.10018226	0.026806721	0.014118014	-0.028968753	0.06711197	0.028082978	0.015000957	-0.050964005	-0.0779819	0.039253693
0.1262987	0.022794615	-0.07865898	0.080029495	-0.035119403	0.094359204	0.122063	-0.09676912	-0.09088934	-0.07906124	-0.08642751	-0.07074176	-0.001986177	0.126975	0.039115433	0.13328879
-0.13707934	0.0102771185	0.03481151	0.059709314	-0.03993453	-0.021089803	-0.00039070065	0.10788371	-0.01793988	-0.020619322	-0.07287652	0.06722383	0.02842944	-0.049569048	0.0024476117	0.004336291
-0.015351562	0.07466247	-0.011364798	0.032837957	-0.004669566	0.0076968865	-0.017937131	0.026697809	0.0023091629	-0.026503678	0.010060365	-0.02477098	-0.04637488	0.050632477	0.10707116	-0.09337216
0.035941307	0.09321232	-0.024291601	0.0013786913	0.14373575	-0.07183813	0.0187439	0.031132413	-0.009893458	0.019458171	-0.064966716	0.09409489	0.07068378	-0.026564049	-0.01924943	0.0076401895
-0.05380506	-0.11898738	0.13090414	0.15203226	0.1490224	0.11444071	0.066069916	-0.038687285	-0.23416662	-0.14112608	-0.24584733	-0.10687365	0.110213615	0.06512827	0.002097354	-0.058100644
